# ----------------------------------------
# 所有網站資料
# 目標對象總覽
# 20141224-20151227
# ----------------------------------------

小時索引,單次工作階段頁數
007951,1.00
007952,0.00
007953,0.00
007954,1.00
007955,1.00
007956,2.00
007957,1.40
007958,1.00
007959,1.00
007960,0.00
007961,5.00
007962,1.00
007963,2.00
007964,2.50
007965,1.00
007966,0.00
007967,0.00
007968,1.00
007969,1.00
007970,0.00
007971,0.00
007972,0.00
007973,0.00
007974,0.00
007975,0.00
007976,0.00
007977,1.00
007978,1.00
007979,1.00
007980,1.00
007981,1.00
007982,1.00
007983,1.00
007984,1.00
007985,0.00
007986,38.00
007987,19.00
007988,1.00
007989,0.00
007990,1.00
007991,0.00
007992,0.00
007993,0.00
007994,0.00
007995,0.00
007996,0.00
007997,0.00
007998,0.00
007999,1.00
008000,0.00
008001,0.00
008002,1.00
008003,0.00
008004,0.00
008005,8.00
008006,1.00
008007,1.00
008008,1.00
008009,0.00
008010,0.00
008011,10.00
008012,0.00
008013,2.43
008014,2.67
008015,1.00
008016,1.00
008017,1.00
008018,0.00
008019,1.00
008020,0.00
008021,0.00
008022,0.00
008023,1.00
008024,1.00
008025,0.00
008026,1.00
008027,1.00
008028,3.00
008029,1.00
008030,1.25
008031,1.00
008032,2.50
008033,1.00
008034,1.20
008035,1.33
008036,1.00
008037,1.00
008038,1.00
008039,1.00
008040,1.00
008041,1.00
008042,1.00
008043,0.00
008044,1.00
008045,0.00
008046,0.00
008047,0.00
008048,1.00
008049,5.00
008050,0.00
008051,1.00
008052,0.00
008053,3.00
008054,1.00
008055,1.00
008056,2.33
008057,1.25
008058,0.00
008059,1.00
008060,14.00
008061,1.00
008062,1.00
008063,1.00
008064,2.00
008065,0.00
008066,0.00
008067,1.00
008068,2.00
008069,1.11
008070,1.00
008071,0.00
008072,1.00
008073,4.00
008074,1.00
008075,0.00
008076,1.00
008077,1.00
008078,1.00
008079,1.00
008080,1.00
008081,0.00
008082,1.00
008083,1.00
008084,1.00
008085,1.00
008086,1.00
008087,0.00
008088,13.50
008089,0.00
008090,1.00
008091,1.00
008092,1.00
008093,0.00
008094,0.00
008095,1.00
008096,0.00
008097,1.00
008098,0.00
008099,1.50
008100,0.00
008101,1.20
008102,2.00
008103,1.00
008104,1.50
008105,1.00
008106,1.00
008107,1.00
008108,12.60
008109,1.00
008110,2.00
008111,1.67
008112,1.19
008113,1.00
008114,1.00
008115,1.00
008116,1.00
008117,0.00
008118,1.00
008119,1.00
008120,0.00
008121,0.00
008122,40.00
008123,1.50
008124,1.00
008125,1.00
008126,1.00
008127,1.33
008128,3.25
008129,1.00
008130,1.00
008131,1.00
008132,1.00
008133,1.00
008134,1.67
008135,1.00
008136,1.00
008137,0.00
008138,1.00
008139,7.00
008140,0.00
008141,1.00
008142,0.00
008143,0.00
008144,1.13
008145,1.00
008146,0.00
008147,1.00
008148,0.00
008149,1.00
008150,0.00
008151,1.00
008152,12.00
008153,1.00
008154,1.00
008155,1.00
008156,1.00
008157,0.00
008158,2.67
008159,1.00
008160,1.00
008161,0.00
008162,0.00
008163,0.00
008164,0.00
008165,0.00
008166,0.00
008167,0.00
008168,1.00
008169,1.00
008170,0.00
008171,1.00
008172,1.00
008173,1.00
008174,2.00
008175,1.00
008176,18.00
008177,1.00
008178,1.50
008179,1.00
008180,1.00
008181,1.00
008182,1.00
008183,2.00
008184,1.00
008185,0.00
008186,0.00
008187,0.00
008188,0.00
008189,2.00
008190,0.00
008191,2.00
008192,0.00
008193,1.00
008194,1.00
008195,1.00
008196,1.00
008197,1.00
008198,1.00
008199,4.40
008200,1.00
008201,1.00
008202,0.00
008203,1.00
008204,1.00
008205,0.00
008206,1.00
008207,1.00
008208,1.00
008209,16.00
008210,1.00
008211,0.00
008212,0.00
008213,1.00
008214,1.00
008215,1.00
008216,1.50
008217,1.00
008218,11.00
008219,2.00
008220,1.00
008221,0.00
008222,0.00
008223,1.00
008224,1.00
008225,1.50
008226,1.50
008227,0.00
008228,6.00
008229,1.00
008230,7.00
008231,0.00
008232,1.00
008233,1.00
008234,0.00
008235,0.00
008236,0.00
008237,0.00
008238,0.00
008239,1.00
008240,1.00
008241,1.00
008242,8.00
008243,2.00
008244,0.00
008245,1.00
008246,1.00
008247,1.00
008248,8.00
008249,2.00
008250,1.00
008251,1.33
008252,1.00
008253,1.00
008254,0.00
008255,9.67
008256,2.00
008257,1.00
008258,13.00
008259,0.00
008260,1.00
008261,0.00
008262,0.00
008263,3.00
008264,1.00
008265,0.00
008266,0.00
008267,1.33
008268,0.00
008269,1.00
008270,1.00
008271,0.00
008272,1.00
008273,2.50
008274,0.00
008275,1.00
008276,1.67
008277,14.00
008278,0.00
008279,4.00
008280,1.00
008281,1.00
008282,0.00
008283,0.00
008284,0.00
008285,0.00
008286,1.00
008287,0.00
008288,0.00
008289,1.00
008290,1.00
008291,1.00
008292,1.50
008293,1.00
008294,1.25
008295,0.00
008296,0.00
008297,1.00
008298,0.00
008299,2.00
008300,1.00
008301,0.00
008302,1.00
008303,1.00
008304,0.00
008305,1.00
008306,0.00
008307,0.00
008308,0.00
008309,0.00
008310,1.00
008311,0.00
008312,0.00
008313,0.00
008314,0.00
008315,1.00
008316,1.00
008317,1.00
008318,0.00
008319,35.00
008320,0.00
008321,0.00
008322,1.00
008323,0.00
008324,1.00
008325,0.00
008326,0.00
008327,1.00
008328,1.00
008329,0.00
008330,0.00
008331,0.00
008332,0.00
008333,0.00
008334,0.00
008335,1.00
008336,0.00
008337,1.00
008338,0.00
008339,1.00
008340,1.33
008341,0.00
008342,1.00
008343,1.50
008344,0.00
008345,2.00
008346,0.00
008347,1.00
008348,1.00
008349,1.20
008350,1.00
008351,1.00
008352,0.00
008353,1.00
008354,0.00
008355,0.00
008356,0.00
008357,1.00
008358,1.00
008359,0.00
008360,0.00
008361,1.00
008362,3.00
008363,3.00
008364,1.00
008365,0.00
008366,1.00
008367,0.00
008368,0.00
008369,2.00
008370,1.00
008371,1.00
008372,1.00
008373,1.00
008374,1.00
008375,1.00
008376,1.00
008377,8.00
008378,1.00
008379,0.00
008380,3.00
008381,0.00
008382,0.00
008383,0.00
008384,1.00
008385,0.00
008386,1.00
008387,1.67
008388,1.00
008389,1.00
008390,1.00
008391,2.50
008392,0.00
008393,1.00
008394,1.00
008395,0.00
008396,1.00
008397,1.00
008398,3.67
008399,1.00
008400,1.00
008401,1.00
008402,0.00
008403,0.00
008404,0.00
008405,0.00
008406,0.00
008407,0.00
008408,0.00
008409,1.00
008410,1.00
008411,1.00
008412,1.50
008413,0.00
008414,1.00
008415,1.50
008416,0.00
008417,1.00
008418,1.00
008419,1.00
008420,1.00
008421,1.00
008422,1.00
008423,3.00
008424,1.33
008425,69.00
008426,0.00
008427,1.00
008428,0.00
008429,0.00
008430,0.00
008431,0.00
008432,0.00
008433,1.00
008434,1.00
008435,0.00
008436,0.00
008437,1.00
008438,1.00
008439,2.50
008440,1.00
008441,0.00
008442,0.00
008443,1.00
008444,1.33
008445,1.00
008446,1.50
008447,1.33
008448,1.83
008449,15.50
008450,1.00
008451,1.00
008452,1.00
008453,0.00
008454,0.00
008455,0.00
008456,2.00
008457,0.00
008458,1.00
008459,1.00
008460,0.00
008461,1.50
008462,1.50
008463,1.00
008464,1.00
008465,0.00
008466,1.00
008467,0.00
008468,1.00
008469,0.00
008470,0.00
008471,1.00
008472,1.00
008473,1.00
008474,0.00
008475,1.00
008476,1.00
008477,0.00
008478,2.00
008479,1.00
008480,0.00
008481,1.00
008482,118.00
008483,1.00
008484,1.00
008485,0.00
008486,1.00
008487,24.25
008488,0.00
008489,0.00
008490,1.00
008491,1.00
008492,1.00
008493,1.00
008494,3.00
008495,1.50
008496,1.00
008497,1.00
008498,1.00
008499,1.00
008500,0.00
008501,0.00
008502,0.00
008503,0.00
008504,0.00
008505,1.00
008506,1.00
008507,9.00
008508,1.33
008509,0.00
008510,1.00
008511,0.00
008512,0.00
008513,1.00
008514,16.00
008515,1.00
008516,1.00
008517,0.00
008518,1.00
008519,0.00
008520,1.75
008521,5.00
008522,8.00
008523,0.00
008524,0.00
008525,0.00
008526,0.00
008527,0.00
008528,0.00
008529,1.00
008530,1.00
008531,1.50
008532,1.00
008533,3.00
008534,3.00
008535,1.67
008536,1.00
008537,1.00
008538,1.00
008539,1.00
008540,10.00
008541,1.00
008542,4.00
008543,1.00
008544,1.00
008545,1.00
008546,1.00
008547,1.00
008548,0.00
008549,0.00
008550,0.00
008551,0.00
008552,3.00
008553,1.00
008554,0.00
008555,1.00
008556,2.00
008557,1.00
008558,0.00
008559,1.00
008560,1.00
008561,1.00
008562,1.00
008563,1.00
008564,0.00
008565,1.50
008566,1.00
008567,1.00
008568,1.50
008569,0.00
008570,1.00
008571,1.00
008572,0.00
008573,1.00
008574,0.00
008575,0.00
008576,1.00
008577,1.00
008578,26.00
008579,7.50
008580,3.00
008581,0.00
008582,0.00
008583,0.00
008584,1.00
008585,0.00
008586,0.00
008587,0.00
008588,1.00
008589,0.00
008590,1.00
008591,1.00
008592,1.00
008593,0.00
008594,3.00
008595,0.00
008596,0.00
008597,0.00
008598,0.00
008599,1.00
008600,0.00
008601,0.00
008602,0.00
008603,1.00
008604,0.00
008605,0.00
008606,1.00
008607,3.67
008608,0.00
008609,2.00
008610,1.00
008611,0.00
008612,1.00
008613,1.00
008614,11.20
008615,1.00
008616,0.00
008617,1.00
008618,1.00
008619,1.00
008620,0.00
008621,1.00
008622,0.00
008623,0.00
008624,0.00
008625,1.00
008626,0.00
008627,10.50
008628,13.50
008629,0.00
008630,1.50
008631,1.00
008632,9.00
008633,24.50
008634,14.00
008635,0.00
008636,1.00
008637,1.00
008638,30.00
008639,1.00
008640,0.00
008641,0.00
008642,0.00
008643,0.00
008644,0.00
008645,1.00
008646,0.00
008647,0.00
008648,0.00
008649,1.00
008650,4.50
008651,1.00
008652,1.00
008653,0.00
008654,0.00
008655,1.00
008656,1.00
008657,2.00
008658,1.00
008659,1.00
008660,1.00
008661,1.00
008662,0.00
008663,1.00
008664,6.50
008665,3.00
008666,1.00
008667,0.00
008668,0.00
008669,0.00
008670,0.00
008671,1.00
008672,0.00
008673,0.00
008674,1.00
008675,1.00
008676,6.00
008677,1.33
008678,0.00
008679,1.00
008680,1.00
008681,5.00
008682,0.00
008683,0.00
008684,1.33
008685,1.00
008686,1.00
008687,1.00
008688,1.00
008689,1.50
008690,0.00
008691,1.00
008692,0.00
008693,0.00
008694,0.00
008695,0.00
008696,8.00
008697,0.00
008698,1.00
008699,1.00
008700,0.00
008701,1.00
008702,1.00
008703,8.71
008704,1.00
008705,4.00
008706,0.00
008707,1.00
008708,1.00
008709,1.00
008710,12.00
008711,10.33
008712,1.00
008713,1.00
008714,1.00
008715,0.00
008716,1.00
008717,0.00
008718,2.00
008719,0.00
008720,1.00
008721,1.00
008722,3.33
008723,0.00
008724,1.00
008725,0.00
008726,0.00
008727,1.00
008728,2.33
008729,1.00
008730,4.50
008731,2.67
008732,0.00
008733,1.00
008734,3.00
008735,0.00
008736,1.28
008737,1.00
008738,0.00
008739,0.00
008740,1.00
008741,0.00
008742,0.00
008743,9.00
008744,0.00
008745,1.50
008746,1.00
008747,1.00
008748,1.00
008749,1.00
008750,1.00
008751,1.00
008752,0.00
008753,1.00
008754,0.00
008755,1.00
008756,1.00
008757,1.00
008758,2.00
008759,0.00
008760,1.00
008761,1.00
008762,1.33
008763,1.00
008764,0.00
008765,1.00
008766,0.00
008767,1.00
008768,1.00
008769,2.50
008770,1.00
008771,1.00
008772,1.00
008773,1.00
008774,0.00
008775,3.00
008776,2.00
008777,29.00
008778,1.00
008779,1.00
008780,1.00
008781,1.00
008782,10.20
008783,1.00
008784,1.00
008785,2.00
008786,0.00
008787,2.00
008788,0.00
008789,0.00
008790,0.00
008791,0.00
008792,0.00
008793,1.00
008794,3.00
008795,1.00
008796,1.00
008797,2.00
008798,1.25
008799,1.33
008800,1.00
008801,0.00
008802,1.00
008803,1.00
008804,0.00
008805,1.00
008806,0.00
008807,1.00
008808,2.00
008809,6.00
008810,1.00
008811,0.00
008812,0.00
008813,0.00
008814,0.00
008815,0.00
008816,0.00
008817,0.00
008818,0.00
008819,1.67
008820,0.00
008821,5.00
008822,3.50
008823,1.00
008824,0.00
008825,5.00
008826,6.00
008827,0.00
008828,1.00
008829,0.00
008830,0.00
008831,1.00
008832,1.00
008833,0.00
008834,1.00
008835,1.00
008836,0.00
008837,0.00
008838,0.00
008839,0.00
008840,0.00
008841,0.00
008842,0.00
008843,1.00
008844,1.00
008845,1.00
008846,8.80
008847,2.00
008848,2.00
008849,0.00
008850,0.00
008851,0.00
008852,0.00
008853,0.00
008854,0.00
008855,0.00
,8.45

